ID,TARGET
31509,1
31510,1
31511,1
31514,1
31515,0
31517,1
31518,1
31521,1
31523,1
31524,1
31525,1
31527,1
31529,0
31530,1
31531,1
31533,1
31534,1
31541,1
31544,1
31546,0
31548,0
31551,1
31553,1
31559,1
31562,1
31563,1
31564,1
31566,1
31569,1
31571,1
31574,1
31576,1
31577,1
31579,0
31580,1
31581,1
31584,1
31585,1
31587,1
31588,1
31589,0
31591,0
31593,1
31594,1
31595,1
31597,1
31598,1
31599,1
31601,1
31603,1
31606,1
31607,1
31608,1
31612,1
31614,1
31616,1
31622,1
31624,1
31626,1
31627,1
31629,1
31634,1
31636,1
31637,0
31638,1
31639,1
31641,1
31642,1
31646,1
31648,1
31649,1
31651,1
31652,1
31654,1
31655,1
31656,1
31658,1
31659,1
31660,1
31661,1
31664,1
31665,1
31666,1
31667,1
31668,1
31675,1
31680,1
31682,0
31691,1
31693,1
31695,1
31696,1
31697,1
31700,1
31703,1
31704,1
31707,1
31708,1
31712,1
31713,1
31714,1
31715,1
31716,1
31718,1
31719,0
31721,1
31722,1
31723,1
31724,1
31725,1
31727,1
31736,1
31738,1
31740,1
31741,1
31743,1
31745,1
31747,1
31748,1
31749,1
31750,1
31752,1
31753,1
31754,1
31757,1
31758,1
31759,1
31762,1
31763,1
31765,1
31766,1
31769,1
31771,1
31772,0
31774,1
31775,1
31776,1
31778,1
31779,0
31780,1
31781,1
31782,1
31784,1
31787,1
31789,1
31791,1
31792,1
31797,1
31803,0
31804,0
31806,1
31807,1
31809,1
31815,1
31818,0
31821,1
31822,1
31823,1
31825,1
31826,1
31827,1
31829,1
31830,0
31835,1
31837,1
31840,1
31841,1
31842,1
31849,1
31855,0
31857,1
31859,1
31866,1
31867,1
31868,1
31869,1
31872,1
31875,1
31876,1
31877,1
31879,1
31880,1
31881,1
31882,1
31884,1
31887,1
31888,1
31891,1
31896,1
31898,1
31901,1
31904,1
31907,1
31909,0
31910,1
31913,0
31914,1
31915,1
31917,1
31919,1
31921,1
31925,1
31926,1
31927,1
31929,1
31932,1
31935,1
31936,1
31937,1
31938,0
31939,1
31940,1
31942,1
31946,1
31947,1
31948,1
31951,1
31952,1
31953,1
31954,1
31956,0
31957,1
31958,1
31959,1
31960,1
31961,1
31963,1
31965,1
31967,1
31969,1
31970,1
31972,1
31978,1
31979,1
31980,1
31981,1
31982,1
31983,1
31988,0
31989,1
31990,1
31993,1
31995,1
31996,1
31997,1
31999,1
32001,1
32002,1
32006,1
32007,1
32009,1
32011,0
32014,0
32015,1
32016,1
32017,1
32018,0
32019,1
32021,1
32022,1
32024,1
32027,1
32028,1
32030,0
32032,1
32037,1
32040,1
32042,1
32044,0
32046,1
32049,0
32051,0
32054,1
32055,1
32056,1
32057,1
32058,1
32060,0
32061,1
32062,1
32063,1
32064,1
32065,1
32071,1
32073,1
32074,1
32075,1
32078,1
32079,1
32080,1
32081,1
32083,1
32085,0
32086,1
32088,1
32089,1
32094,1
32095,0
32097,1
32100,1
32101,1
32103,1
32104,1
32105,1
32106,1
32108,1
32110,1
32111,1
32113,1
32115,1
32118,1
32119,1
32121,1
32122,1
32123,1
32127,1
32130,1
32131,1
32132,1
32133,1
32135,1
32139,1
32140,1
32141,1
32142,0
32145,1
32146,1
32148,0
32150,1
32152,1
32156,1
32161,1
32163,1
32164,1
32165,1
32167,1
32168,1
32170,1
32172,1
32173,1
32176,1
32177,1
32179,1
32180,1
32181,1
32182,1
32183,1
32184,1
32187,1
32194,1
32196,1
32197,1
32200,1
32201,1
32202,1
32204,1
32205,1
32206,1
32212,0
32215,1
32216,1
32217,1
32222,1
32224,1
32225,1
32227,1
32231,1
32232,1
32233,1
32234,0
32236,0
32241,1
32243,1
32246,1
32248,0
32250,1
32255,1
32256,1
32258,1
32260,1
32262,1
32263,1
32264,0
32268,1
32269,1
32271,1
32272,1
32274,1
32279,1
32285,1
32288,1
32289,1
32294,1
32297,1
32300,1
32302,1
32304,1
32307,1
32311,1
32312,1
32314,1
32316,1
32318,1
32319,1
32320,1
32321,1
32322,1
32329,1
32330,1
32332,1
32335,1
32336,1
32338,1
32340,1
32342,1
32346,1
32349,1
32353,1
32355,1
32360,1
32362,1
32367,1
32368,0
32369,1
32370,1
32371,0
32372,1
32377,1
32378,1
32379,1
32381,1
32383,1
32384,1
32387,1
32389,1
32390,1
32391,1
32393,1
32394,1
32395,1
32397,1
32398,1
32399,1
32401,1
32402,1
32403,1
32405,1
32406,1
32410,1
32414,1
32415,1
32416,1
32419,0
32420,1
32423,1
32426,1
32427,1
32430,1
32433,1
32434,1
32436,1
32437,1
32438,1
32440,1
32441,0
32442,1
32444,1
32445,1
32448,1
32452,1
32453,1
32454,1
32455,1
32457,1
32458,1
32461,1
32462,1
32463,1
32470,1
32471,1
32473,0
32474,1
32475,1
32476,1
32477,1
32478,1
32482,1
32484,1
32485,1
32486,1
32487,1
32491,1
32492,1
32493,1
32494,1
32495,1
32498,1
32504,1
32505,1
32508,1
32509,1
32510,1
32511,1
32512,1
32514,1
32515,1
32520,1
32521,1
32522,1
32524,1
32526,1
32531,1
32533,1
32537,1
32538,1
32540,1
32541,0
32543,1
32544,1
32545,1
32547,0
32548,1
32550,1
32551,1
32553,1
32554,0
32555,1
32558,1
32563,1
32567,1
32570,1
32573,1
32574,1
32576,1
32577,1
32578,1
32579,1
32581,1
32583,1
32584,1
32592,1
32593,1
32594,1
32595,1
32596,1
32602,1
32603,1
32606,1
32607,1
32608,1
32610,1
32614,1
32616,1
32617,1
32618,1
32625,1
32632,1
32633,1
32634,1
32635,1
32637,1
32639,1
32640,1
32641,1
32642,1
32643,0
32644,1
32645,1
32647,1
32648,1
32650,1
32651,1
32653,1
32654,1
32655,1
32656,1
32662,1
32663,1
32667,0
32668,1
32669,1
32672,0
32673,1
32674,1
32678,1
32679,1
32682,1
32683,1
32684,1
32685,1
32686,1
32688,1
32695,1
32698,1
32700,1
32701,1
32703,1
32705,1
32706,1
32709,1
32710,1
32711,1
32713,1
32714,1
32719,1
32720,1
32721,1
32728,1
32730,1
32733,1
32734,1
32735,1
32737,1
32740,0
32741,1
32743,1
32744,0
32745,1
32747,1
32748,1
32749,1
32751,1
32752,1
32753,1
32755,1
32757,1
32758,1
32760,1
32762,1
32764,1
32765,1
32767,1
32769,1
32770,0
32771,1
32772,1
32774,1
32776,1
32777,1
32778,1
32784,1
32785,1
32786,1
32789,1
32791,1
32792,1
32793,1
32795,1
32796,1
32797,1
32800,1
32803,1
32808,1
32809,1
32812,1
32814,1
32815,1
32817,1
32825,1
32826,0
32829,1
32830,1
32831,1
32833,1
32835,1
32838,1
32840,1
32843,1
32844,1
32845,1
32850,1
32851,1
32852,1
32853,1
32855,1
32856,1
32857,1
32862,1
32864,1
32866,1
32867,1
32873,1
32876,1
32879,1
32881,1
32884,1
32885,1
32886,1
32887,1
32890,1
32891,0
32896,1
32897,1
32898,0
32901,1
32902,1
32905,1
32906,0
32907,1
32909,1
32912,1
32913,1
32919,0
32920,1
32922,1
32923,1
32924,1
32926,1
32929,1
32931,0
32934,1
32935,1
32937,1
32939,1
32940,1
32941,1
32942,0
32944,1
32947,1
32948,1
32951,1
32952,1
32953,1
32955,1
32956,1
32957,1
32959,1
32962,1
32965,1
32967,1
32974,1
32978,1
32979,0
32988,1
32989,1
32990,1
32992,1
32995,1
32998,1
32999,1
33003,1
33005,1
33008,1
33012,1
33013,1
33014,1
33020,1
33021,0
33022,1
33025,0
33029,1
33030,1
33036,1
33037,1
33038,1
33040,1
33042,1
33043,1
33048,1
33051,1
33052,1
33053,1
33054,1
33055,1
33056,1
33060,1
33061,1
33063,1
33065,1
33066,1
33067,1
33068,1
33072,1
33075,1
33076,1
33079,0
33082,1
33083,1
33084,1
33091,1
33098,0
33099,1
33100,1
33102,1
33104,1
33105,1
33110,1
33112,1
33113,1
33114,1
33115,1
33116,1
33119,1
33121,1
33122,1
33124,1
33126,1
33128,0
33130,1
33132,1
33133,1
33134,1
33135,1
33136,1
33138,1
33139,1
33140,1
33145,1
33146,1
33147,1
33150,0
33152,1
33155,1
33158,1
33162,1
33164,1
33165,1
33167,1
33168,1
33170,1
33173,1
33175,0
33177,1
33178,1
33179,0
33183,1
33184,1
33185,1
33186,1
33188,1
33189,1
33190,1
33193,1
33194,0
33195,1
33196,1
33198,0
33200,1
33201,0
33202,1
33204,1
33205,1
33207,1
33209,1
33211,1
33212,1
33214,0
33215,1
33217,1
33218,1
33220,0
33223,1
33224,1
33225,1
33226,1
33228,1
33232,1
33233,1
33236,1
33237,1
33238,1
33240,1
33241,1
33242,1
33243,0
33245,1
33247,1
33248,1
33250,1
33251,1
33255,1
33256,1
33258,1
33264,1
33270,0
33271,1
33274,1
33277,1
33279,1
33280,1
33281,1
33282,1
33285,1
33286,0
33287,1
33289,1
33290,1
33291,1
33295,1
33296,1
33297,1
33298,1
33299,1
33300,1
33303,1
33307,0
33308,1
33310,0
33313,1
33315,1
33318,1
33319,1
33320,1
33322,1
33328,1
33329,1
33332,0
33333,0
33334,1
33336,1
33339,1
33345,1
33346,1
33347,1
33350,1
33353,0
33354,1
33355,1
33361,1
33362,1
33365,0
33371,0
33372,1
33385,1
33386,1
33389,1
33391,1
33393,1
33399,1
33402,1
33403,1
33410,1
33411,1
33413,0
33414,1
33419,1
33425,1
33426,0
33427,1
33428,0
33430,1
33431,1
33432,1
33436,1
33438,1
33439,1
33440,1
33442,1
33443,0
33444,1
33449,1
33451,1
33452,1
33453,0
33454,1
33458,1
33461,0
33463,0
33466,1
33470,1
33471,1
33472,1
33473,1
33474,1
33475,1
33482,1
33487,1
33488,1
33490,1
33495,1
33497,1
33498,0
33500,1
33503,1
33505,1
33506,1
33508,0
33509,1
33510,1
33511,1
33514,1
33515,1
33516,1
33517,1
33519,1
33520,1
33522,1
33527,1
33528,1
33530,0
33531,1
33534,1
33536,1
33537,1
33538,1
33539,1
33541,1
33543,1
33544,1
33545,1
33546,1
33552,1
33553,1
33555,1
33558,0
33559,1
33560,1
33561,1
33562,1
33563,1
33564,1
33566,0
33568,0
33571,1
33573,1
33576,0
33577,1
33580,1
33581,1
33585,1
33590,1
33592,1
33593,1
33594,0
33600,1
33601,1
33603,1
33604,1
33606,1
33607,0
33608,1
33609,1
33613,0
33616,1
33617,1
33618,1
33619,1
33620,1
33621,1
33623,1
33624,1
33626,1
33627,1
33628,1
33632,1
33633,1
33636,1
33637,1
33639,1
33641,1
33645,1
33648,1
33649,1
33650,1
33651,1
33652,1
33653,1
33656,1
33657,1
33662,1
33667,1
33668,1
33669,1
33672,1
33673,0
33675,0
33676,1
33677,1
33682,1
33686,1
33690,1
33691,1
33692,0
33693,1
33694,1
33697,1
33698,1
33699,1
33700,1
33702,1
33703,1
33705,1
33708,1
33718,1
33723,1
33725,1
33726,1
33729,1
33731,1
33735,1
33738,1
33740,1
33743,0
33744,1
33745,1
33748,0
33751,1
33752,1
33753,1
33754,1
33758,1
33760,1
33761,0
33762,1
33766,1
33768,1
33769,1
33772,1
33773,1
33775,1
33776,1
33777,1
33781,1
33787,1
33791,1
33792,1
33794,1
33796,1
33799,1
33801,1
33804,1
33805,1
33806,1
33811,1
33813,1
33818,1
33820,0
33823,1
33825,1
33829,1
33831,1
33832,1
33833,1
33834,1
33835,1
33839,0
33841,1
33844,1
33845,1
33847,1
33848,1
33852,1
33853,1
33856,1
33857,1
33858,1
33860,1
33863,1
33866,1
33867,1
33869,1
33870,1
33873,0
33879,1
33881,1
33882,1
33883,1
33885,1
33887,1
33888,1
33893,1
33894,1
33896,1
33897,1
33905,1
33908,1
33911,1
33912,1
33913,1
33914,1
33915,1
33917,1
33918,1
33919,0
33923,1
33924,1
33926,1
33927,1
33929,1
33931,1
33932,0
33933,1
33934,1
33936,1
33941,1
33944,0
33946,1
33947,1
33948,1
33951,1
33952,1
33955,1
33958,1
33959,1
33960,1
33963,0
33965,0
33966,1
33967,1
33968,1
33970,1
33975,1
33977,1
33978,1
33984,1
33987,1
33990,1
33991,1
33993,1
33994,1
33995,1
33997,1
33999,1
34001,1
34002,1
34004,1
34007,1
34008,1
34010,1
34012,1
34015,1
34020,0
34023,1
34024,1
34025,1
34027,1
34029,1
34030,1
34035,1
34036,1
34037,1
34039,0
34040,1
34045,1
34047,1
34050,1
34051,1
34052,0
34053,1
34054,1
34055,0
34056,1
34058,1
34065,1
34067,1
34071,1
34074,1
34076,1
34077,1
34078,1
34083,1
34084,1
34085,1
34086,1
34087,1
34094,1
34096,1
34097,1
34098,1
34102,0
34107,1
34108,1
34110,1
34115,1
34116,0
34117,1
34118,1
34119,1
34120,1
34126,1
34131,0
34133,1
34134,0
34137,1
34138,1
34140,1
34141,1
34142,1
34143,1
34144,0
34145,0
34146,1
34150,1
34152,0
34153,1
34155,1
34156,0
34157,1
34159,1
34161,0
34162,1
34164,1
34165,1
34166,1
34169,1
34171,1
34172,1
34173,1
34174,1
34179,1
34182,1
34184,1
34185,1
34186,1
34187,1
34189,1
34194,1
34197,1
34200,1
34201,0
34205,1
34206,1
34207,0
34209,1
34210,1
34211,1
34215,1
34218,1
34222,1
34227,0
34228,0
34230,1
34232,1
34233,1
34236,1
34238,1
34241,1
34243,1
34244,1
34246,1
34248,1
34250,1
34252,1
34255,0
34258,1
34260,1
34262,1
34266,1
34267,1
34268,1
34269,1
34270,1
34272,1
34274,0
34275,1
34276,1
34278,1
34282,1
34283,1
34285,1
34286,1
34287,1
34288,1
34289,1
34290,1
34291,1
34296,1
34305,1
34306,1
34307,1
34309,1
34313,1
34314,1
34315,1
34319,1
34320,1
34323,1
34329,1
34331,1
34334,1
34336,1
34338,1
34341,1
34342,1
34344,1
34345,1
34348,1
34349,1
34351,1
34352,1
34353,1
34354,1
34355,1
34358,1
34359,1
34361,1
34362,0
34363,1
34366,1
34368,1
34369,0
34372,1
34373,1
34374,1
34375,1
34376,1
34377,1
34379,1
34381,1
34382,0
34383,0
34385,1
34387,1
34388,1
34389,1
34392,1
34393,1
34394,1
34395,1
34400,1
34401,1
34404,1
34406,1
34409,1
34416,1
34417,1
34424,1
34426,1
34427,1
34429,1
34430,1
34432,1
34433,1
34437,1
34438,1
34439,1
34440,1
34441,1
34444,1
34447,1
34448,1
34449,1
34450,0
34451,0
34456,1
34457,1
34458,1
34459,1
34460,0
34461,1
34462,1
34465,1
34466,1
34469,1
34470,1
34472,1
34474,0
34475,1
34476,1
34477,1
34479,0
34482,1
34483,0
34484,1
34489,1
34493,1
34494,1
34495,1
34496,1
34497,1
34501,1
34502,1
34503,1
34507,1
34508,1
34509,1
34513,1
34514,1
34516,1
34517,1
34518,1
34520,1
34522,1
34523,1
34524,1
34528,0
34531,1
34532,1
34533,1
34534,1
34536,0
34539,0
34541,1
34543,1
34546,1
34549,1
34551,1
34553,1
34554,1
34555,1
34556,1
34557,1
34558,0
34560,1
34561,1
34562,1
34563,1
34565,1
34569,1
34571,1
34575,1
34576,1
34577,1
34578,1
34581,1
34587,1
34588,1
34590,0
34591,1
34594,1
34596,1
34597,1
34601,1
34605,0
34607,1
34608,1
34609,1
34610,1
34611,0
34612,1
34613,1
34614,1
34616,0
34618,1
34619,1
34621,1
34624,1
34625,1
34627,1
34628,1
34631,1
34635,1
34637,1
34642,1
34643,1
34645,1
34646,0
34649,0
34651,1
34654,1
34655,1
34657,0
34658,1
34660,1
34663,1
34666,1
34667,0
34668,1
34669,1
34670,1
34671,1
34672,1
34673,1
34675,1
34677,1
34684,1
34685,1
34687,1
34689,1
34692,1
34693,1
34695,1
34696,1
34697,0
34698,1
34701,1
34704,1
34705,1
34708,1
34710,1
34711,1
34716,1
34720,1
34723,1
34724,1
34726,1
34729,1
34731,1
34732,1
34733,1
34735,1
34736,1
34738,0
34740,1
34742,1
34743,0
34744,1
34745,1
34746,0
34750,1
34752,1
34753,1
34755,1
34756,0
34757,1
34758,1
34760,1
34762,1
34767,1
34768,1
34770,1
34771,1
34775,1
34776,1
34777,1
34779,0
34781,1
34782,1
34783,1
34785,1
34788,1
34789,1
34790,1
34793,1
34794,1
34795,1
34798,1
34799,1
34800,1
34802,1
34804,1
34805,1
34808,1
34810,1
34813,1
34814,0
34815,1
34816,0
34817,1
34818,1
34819,1
34820,1
34821,1
34824,0
34828,1
34829,1
34831,1
34833,1
34836,1
34837,1
34838,1
34840,1
34844,1
34845,1
34846,1
34847,1
34848,1
34850,1
34852,1
34853,1
34857,1
34858,1
34860,1
34864,1
34865,1
34867,1
34868,1
34870,1
34875,1
34876,1
34878,1
34880,1
34882,1
34885,0
34886,0
34900,1
34902,1
34903,1
34904,1
34912,1
34913,1
34914,1
34916,1
34917,1
34918,1
34921,1
34922,1
34924,1
34926,1
34927,1
34928,1
34931,1
34933,0
34934,0
34936,1
34939,1
34940,1
34944,1
34950,0
34951,1
34952,1
34953,1
34955,0
34958,1
34959,1
34960,0
34961,1
34963,1
34964,1
34972,1
34973,1
34974,1
34979,1
34980,1
34981,1
34982,1
34983,1
34984,1
34992,1
34993,1
34995,0
34997,1
35002,1
35004,1
35005,1
35006,1
35007,1
35009,1
35010,1
35012,1
35013,1
35018,1
35020,1
35021,1
35022,1
35025,1
35028,1
35029,0
35030,0
35032,1
35037,1
35038,1
35040,1
35041,1
35047,1
35048,1
35055,1
35056,0
35057,1
35058,1
35059,0
35060,1
35064,0
35065,1
35069,1
35072,1
35080,1
35081,1
35082,1
35083,1
35088,1
35093,1
35097,1
35098,1
35099,1
35100,1
35101,1
35102,0
35103,1
35105,1
35109,1
35111,1
35116,0
35117,0
35118,1
35119,1
35120,1
35121,1
35122,1
35125,1
35126,1
35127,1
35129,0
35130,1
35131,1
35132,1
35139,1
35141,1
35143,1
35147,1
35149,1
35151,1
35154,1
35155,1
35157,1
35159,1
35160,1
35162,1
35166,1
35167,0
35168,1
35169,1
35172,1
35177,1
35178,1
35179,1
35181,1
35182,1
35183,1
35184,1
35185,1
35187,1
35189,1
35190,1
35191,1
35192,1
35195,1
35197,1
35200,1
35201,1
35203,1
35204,1
35205,1
35206,1
35207,1
35210,1
35214,1
35215,1
35216,0
35218,1
35221,1
35225,1
35230,1
35231,1
35232,1
35236,1
35240,0
35243,1
35248,1
35249,1
35250,1
35251,1
35253,1
35254,1
35255,1
35257,1
35258,1
35259,1
35260,1
35263,1
35264,1
35265,1
35269,1
35271,1
35272,1
35274,1
35276,1
35278,0
35280,1
35281,1
35283,1
35284,1
35285,1
35286,1
35287,1
35288,0
35289,1
35291,1
35293,1
35295,1
35298,1
35299,1
35300,1
35303,1
35305,0
35306,1
35309,1
35311,0
35312,1
35313,1
35314,1
35320,1
35321,1
35322,1
35324,1
35325,1
35328,1
35329,0
35330,1
35331,1
35334,1
35335,1
35337,1
35339,1
35343,1
35344,1
35348,1
35349,1
35351,0
35353,1
35356,1
35359,1
35360,1
35361,1
35362,1
35363,1
35365,1
35366,1
35367,1
35368,1
35369,1
35370,1
35371,1
35372,1
35374,1
35375,1
35376,1
35380,1
35381,1
35383,0
35384,1
35385,1
35387,1
35388,1
35390,1
35392,1
35393,1
35396,1
35398,1
35400,1
35403,1
35404,1
35405,1
35408,1
35409,1
35410,1
35411,1
35412,1
35413,1
35415,1
35420,1
35421,1
35423,1
35424,0
35425,0
35432,1
35434,1
35435,0
35438,1
35440,0
35441,1
35442,1
35446,1
35448,0
35450,1
35451,1
35452,1
35453,1
35455,1
35457,1
35461,1
35465,1
35467,1
35471,1
35472,1
35473,1
35474,1
35476,1
35477,1
35479,0
35483,1
35484,1
35485,1
35490,1
35492,1
35494,1
35495,1
35496,1
35497,1
35499,1
35500,1
35501,1
35502,1
35504,1
35505,1
35507,1
35511,1
35514,1
35515,0
35517,1
35518,1
35521,1
35522,1
35523,1
35525,1
35526,1
35527,1
35528,1
35534,1
35537,1
35540,1
35541,1
35543,1
35544,1
35546,1
35547,1
35549,1
35551,1
35552,1
35553,1
35554,1
35556,1
35560,1
35561,1
35564,1
35566,1
35567,1
35569,0
35570,1
35572,1
35574,1
35578,1
35579,1
35582,1
35584,1
35585,1
35588,1
35590,1
35596,1
35597,1
35598,1
35601,1
35602,1
35606,1
35610,1
35615,1
35616,1
35618,1
35625,1
35627,1
35630,1
35633,1
35636,0
35639,1
35640,0
35642,1
35644,1
35645,1
35647,1
35648,1
35653,1
35659,0
35662,0
35665,1
35667,1
35670,1
35671,1
35673,1
35674,1
35675,0
35677,1
35679,1
35681,1
35684,0
35685,0
35687,1
35688,1
35690,1
35691,1
35698,1
35700,1
35701,1
35702,1
35703,0
35704,1
35705,1
35707,1
35710,1
35712,1
35715,0
35720,1
35722,1
35723,1
35724,1
35726,1
35727,1
35728,0
35734,1
35738,1
35740,1
35741,1
35743,0
35744,1
35745,1
35746,1
35749,1
35750,1
35751,1
35753,1
35754,1
35756,1
35758,1
35760,1
35764,1
35765,1
35772,1
35774,1
35775,0
35776,1
35778,1
35779,1
35780,1
35781,0
35782,1
35785,1
35788,1
35790,1
35791,1
35795,1
35797,1
35800,1
35801,1
35803,1
35804,1
35805,1
35806,1
35809,1
35811,1
35812,1
35813,1
35814,1
35818,0
35819,1
35822,1
35826,1
35829,1
35830,1
35832,1
35837,1
35838,1
35839,1
35840,0
35842,1
35843,0
35846,1
35847,1
35848,1
35851,1
35852,0
35855,1
35859,1
35860,1
35864,1
35865,1
35867,1
35868,1
35869,1
35870,1
35871,1
35873,1
35875,1
35876,0
35877,1
35878,1
35884,1
35888,1
35891,1
35892,1
35895,1
35896,1
35900,1
35902,1
35903,1
35909,1
35910,1
35914,1
35915,1
35916,1
35918,1
35919,1
35920,0
35924,1
35928,1
35929,1
35930,0
35932,1
35935,1
35938,1
35939,1
35941,1
35942,1
35943,1
35944,1
35945,1
35946,1
35947,1
35948,1
35953,1
35954,1
35957,0
35958,1
35962,1
35963,1
35964,1
35966,1
35968,1
35969,1
35970,1
35975,1
35976,1
35978,1
35980,1
35981,1
35982,0
35985,1
35986,1
35987,1
35988,1
35989,1
35994,1
36000,1
36001,1
36002,1
36004,1
36007,1
36008,1
36009,1
36012,1
36014,1
36017,1
36023,0
36024,0
36026,1
36028,1
36030,1
36031,1
36032,1
36035,1
36039,1
36040,0
36041,0
36042,1
36043,1
36044,1
36045,1
36048,1
36050,1
36052,1
36053,1
36054,1
36056,1
36058,1
36060,1
36061,1
36063,1
36064,1
36067,1
36071,1
36076,1
36077,1
36079,1
36081,1
36082,1
36083,1
36084,1
36087,1
36088,1
36094,1
36095,1
36097,1
36098,1
36101,1
36103,1
36105,1
36106,1
36108,0
36109,1
36110,0
36112,1
36115,0
36117,1
36118,0
36119,1
36120,1
36122,1
36123,1
36125,1
36127,1
36128,1
36129,1
36130,1
36131,1
36133,1
36134,1
36138,1
36141,1
36142,1
36144,1
36145,1
36146,1
36149,1
36150,1
36153,1
36156,1
36157,1
36158,1
36160,1
36165,1
36166,1
36168,1
36170,1
36174,1
36177,1
36181,1
36182,0
36185,1
36187,0
36194,1
36196,1
36198,1
36201,1
36203,1
36204,1
36206,1
36208,0
36210,1
36213,1
36216,0
36217,1
36219,1
36222,1
36223,1
36224,1
36225,1
36227,1
36229,1
36230,1
36231,1
36232,1
36237,1
36240,1
36241,1
36250,1
36255,1
36256,1
36257,1
36260,1
36262,1
36263,1
36267,1
36271,0
36273,1
36276,1
36277,1
36278,1
36279,0
36283,0
36285,1
36289,1
36290,1
36293,1
36294,0
36295,1
36296,1
36297,1
36299,1
36301,1
36303,1
36304,1
36305,0
36306,1
36309,1
36310,1
36314,1
36315,1
36317,1
36321,0
36322,1
36324,1
36325,1
36326,1
36327,1
36331,0
36333,1
36334,1
36336,1
36338,1
36339,1
36340,1
36341,1
36342,1
36343,1
36346,1
36348,1
36349,1
36351,1
36354,1
36355,1
36358,1
36361,0
36362,1
36363,1
36365,1
36367,1
36368,1
36369,1
36370,1
36371,1
36376,0
36379,1
36381,1
36382,1
36383,1
36384,1
36387,1
36389,1
36395,1
36396,1
36397,1
36405,1
36406,1
36408,1
36409,1
36412,1
36414,1
36415,1
36416,1
36417,1
36419,1
36420,1
36421,0
36424,1
36426,1
36427,1
36428,0
36429,1
36431,1
36433,1
36434,1
36438,1
36439,1
36440,1
36443,1
36445,1
36449,1
36450,1
36453,1
36455,1
36456,1
36457,1
36459,1
36460,1
36461,1
36463,1
36464,1
36466,1
36470,1
36471,1
36472,1
36479,1
36480,1
36481,1
36482,1
36486,0
36487,0
36488,1
36491,1
36492,1
36494,1
36496,1
36497,1
36498,1
36501,1
36503,1
36504,1
36505,1
36507,1
36509,1
36511,1
36515,1
36517,1
36519,0
36520,1
36521,1
36523,1
36524,1
36525,1
36528,1
36529,1
36533,1
36534,1
36535,1
36538,1
36540,1
36541,1
36542,1
36545,1
36546,1
36553,1
36554,1
36555,1
36557,1
36559,1
36561,1
36562,1
36565,1
36566,1
36567,1
36568,0
36570,1
36571,1
36572,1
36574,1
36575,1
36577,1
36581,1
36582,1
36584,1
36585,1
36587,1
36588,1
36590,1
36591,1
36592,1
36594,1
36596,1
36597,0
36598,0
36600,1
36602,1
36604,1
36605,1
36608,1
36610,0
36611,1
36614,1
36617,1
36620,1
36623,1
36625,1
36627,1
36628,1
36632,1
36636,0
36637,1
36638,0
36640,1
36642,1
36645,1
36648,1
36650,1
36651,1
36652,1
36654,1
36657,1
36658,1
36660,1
36663,1
36667,1
36669,1
36670,1
36671,0
36672,0
36673,1
36675,1
36677,1
36679,1
36681,1
36685,1
36688,1
36689,0
36690,1
36692,0
36694,0
36698,0
36700,1
36701,1
36702,1
36703,1
36705,1
36706,1
36707,1
36709,1
36713,1
36714,1
36716,0
36717,1
36720,1
36722,1
36723,1
36726,1
36728,1
36731,1
36732,1
36733,1
36734,0
36736,1
36737,1
36738,1
36739,1
36740,1
36744,1
36746,1
36747,1
36749,1
36750,1
36751,1
36752,1
36753,1
36760,0
36761,1
36762,1
36764,1
36765,1
36769,1
36770,1
36773,1
36774,1
36775,1
36777,1
36778,1
36779,0
36786,1
36787,1
36789,0
36791,1
36792,1
36793,1
36798,1
36800,1
36801,1
36804,1
36805,1
36807,1
36808,1
36811,1
36814,1
36816,1
36819,1
36821,1
36822,1
36823,1
36827,1
36829,1
36835,1
36837,1
36838,1
36840,1
36841,1
36848,1
36850,0
36855,1
36858,1
36860,1
36861,1
36865,1
36866,1
36867,1
36869,1
36870,0
36872,1
36874,1
36876,1
36880,1
36881,1
36882,1
36883,1
36885,1
36886,1
36887,1
36889,1
36891,1
36892,1
36893,1
36895,1
36896,1
36900,1
36901,1
36903,1
36904,1
36905,1
36906,1
36907,1
36909,1
36910,1
36912,1
36914,1
36915,1
36916,1
36917,1
36925,1
36926,0
36927,1
36928,1
36929,1
36930,1
36936,1
36938,0
36939,0
36940,1
36942,0
36943,1
36944,1
36947,1
36948,1
36951,1
36954,1
36956,1
36957,1
36959,1
36962,1
36965,1
36968,1
36970,1
36972,1
36973,1
36974,0
36975,1
36976,1
36977,1
36981,1
36988,1
36989,1
36990,0
36995,1
36996,0
36998,1
37001,1
37003,1
37005,1
37008,1
37009,1
37013,1
37014,1
37015,1
37016,1
37020,1
37021,1
37022,1
37024,1
37027,1
37028,1
37030,1
37031,1
37032,1
37034,1
37035,1
37038,1
37040,0
37043,1
37044,1
37045,1
37046,1
37048,1
37049,1
37050,1
37051,1
37054,1
37055,1
37056,1
37058,1
37059,1
37061,1
37062,1
37064,1
37065,1
37066,1
37067,1
37069,1
37073,1
37077,1
37078,1
37079,1
37081,1
37082,1
37083,1
37085,1
37086,1
37088,1
37092,0
37094,1
37095,1
37098,1
37099,1
37103,1
37104,1
37105,1
37106,1
37109,1
37112,1
37113,1
37115,1
37116,1
37118,1
37122,1
37124,1
37126,1
37127,1
37129,1
37133,1
37136,0
37139,1
37140,0
37142,1
37143,1
37144,1
37146,0
37148,1
